,treated,age,educ,black,married,nodegree,re74,re75,re78,hisp,age2,age3,educ2,re742,re752
65,0,32,12,0,1,0,0.0,0.0,6735.31982421875,1,1024,32768,144,0.0,0.0
66,0,32,12,1,0,0,13283.171875,12419.1845703125,10673.697265625,0,1024,32768,144,176442656.0,154236144.0
67,0,18,9,0,0,1,0.0,559.596008300781,7300.498046875,0,324,5832,81,0.0,313147.6875
68,1,26,11,0,0,1,22893.87109375,22959.76171875,2746.61401367188,0,676,17576,121,524129344.0,527150656.0
69,1,28,11,1,1,1,6702.451171875,6952.57958984375,7318.18603515625,0,784,21952,121,44922852.0,48338364.0
70,0,28,11,1,1,1,824.388916015625,10033.91015625,0.0,0,784,21952,121,679617.0625,100679352.0
71,1,26,12,1,0,0,8811.7373046875,6608.80322265625,5811.76513671875,0,676,17576,144,77646712.0,43676280.0
72,0,31,13,1,0,0,10255.5361328125,10393.61328125,7404.76220703125,0,961,29791,169,105176024.0,108027200.0
73,0,28,9,1,1,1,10222.41015625,9210.447265625,1239.84399414062,0,784,21952,81,104497672.0,84832336.0
74,1,24,12,1,0,0,11972.125,12982.3408203125,0.0,0,576,13824,144,143331776.0,168541168.0
75,1,46,13,1,0,0,0.0,0.0,647.20458984375,0,2116,97336,169,0.0,0.0
76,1,18,10,1,1,1,785.0590209960941,1958.09631347656,10989.927734375,0,324,5832,100,616317.6875,3834141.25
77,0,26,11,1,1,1,0.0,4184.73193359375,0.0,0,676,17576,121,0.0,17511982.0
78,1,26,11,1,1,1,0.0,2754.64599609375,26372.279296875,0,676,17576,121,0.0,7588074.5
79,0,22,12,1,0,0,4380.01708984375,2003.68005371094,439.688110351562,0,484,10648,144,19184550.0,4014733.75
80,1,41,9,1,1,1,7864.9072265625,7212.1201171875,3154.71997070312,0,1681,68921,81,61856764.0,52014676.0
81,0,22,10,0,0,1,27864.359375,10598.669921875,7094.919921875,0,484,10648,100,776422528.0,112331808.0
82,0,19,10,0,0,1,0.0,0.0,3194.01000976562,0,361,6859,100,0.0,0.0
83,0,25,11,1,1,1,2336.11401367188,3266.40576171875,479.267700195312,0,625,15625,121,5457428.5,10669407.0
84,0,29,13,1,0,0,718.2492065429691,2265.5791015625,2725.32202148438,0,841,24389,169,515881.9375,5132848.5
85,0,21,9,0,0,1,2988.412109375,1577.1669921875,1740.1989746093802,0,441,9261,81,8930607.0,2487455.75
86,1,24,11,1,1,1,824.3886108398441,1666.1130371093802,4032.7080078125,0,576,13824,121,679616.5625,2775932.75
87,1,29,12,1,0,0,9748.38671875,4878.93701171875,10976.509765625,0,841,24389,144,95031040.0,23804026.0
88,0,29,12,1,0,0,0.0,1359.34655761719,132.759994506836,0,841,24389,144,0.0,1847823.125
89,1,19,8,0,0,1,4101.92919921875,3416.90698242188,9251.3564453125,0,361,6859,64,16825824.0,11675253.0
90,0,25,9,1,1,1,0.0,0.0,4715.37109375,0,625,15625,81,0.0,0.0
91,1,31,9,1,0,1,0.0,1698.60705566406,10363.26953125,0,961,29791,81,0.0,2885266.0
92,0,28,13,1,0,0,0.0,0.0,0.0,0,784,21952,169,0.0,0.0
93,1,21,11,1,1,1,3523.63696289062,4167.998046875,11300.23828125,0,441,9261,121,12416017.0,17372208.0
94,0,21,10,1,1,1,1946.7609863281202,1785.17980957031,6831.10546875,0,441,9261,100,3789878.25,3186867.0
95,0,27,12,0,0,0,0.0,0.0,14792.900390625,0,729,19683,144,0.0,0.0
96,1,27,12,1,0,0,1971.3103027343798,4310.455078125,0.0,0,729,19683,144,3886064.25,18580022.0
97,0,26,12,0,0,0,0.0,0.0,12383.6796875,0,676,17576,144,0.0,0.0
98,1,31,13,0,0,0,5996.01904296875,5498.349609375,2329.86645507812,0,961,29791,169,35952244.0,30231848.0
99,1,24,15,1,0,0,12813.505859375,13008.4970703125,14683.62890625,0,576,13824,225,164185936.0,169220992.0
100,1,23,8,0,1,1,0.0,1713.15002441406,4232.30908203125,0,529,12167,64,0.0,2934883.0
101,0,28,12,1,1,0,10585.1298828125,5551.4560546875,12780.01953125,0,784,21952,144,112044976.0,30818664.0
102,1,31,12,0,0,0,0.0,2611.21801757812,2484.54907226562,0,961,29791,144,0.0,6818459.5
103,1,26,12,1,0,0,1051.25085449219,1088.90698242188,11460.5634765625,0,676,17576,144,1105128.375,1185718.375
104,1,25,13,1,0,0,12362.9296875,3090.73193359375,0.0,0,625,15625,169,152842032.0,9552624.0
105,0,26,14,1,1,0,2025.56628417969,2025.56628417969,0.0,0,676,17576,196,4102918.75,4102918.75
106,0,33,9,0,1,1,0.0,0.0,0.0,1,1089,35937,81,0.0,0.0
107,1,24,12,0,1,0,7864.89697265625,7212.1103515625,6485.50830078125,1,576,13824,144,61856604.0,52014536.0
108,0,21,14,1,0,0,6463.24365234375,5926.79443359375,29408.037109375,0,441,9261,196,41773520.0,35126892.0
109,1,26,12,1,1,0,8408.76171875,5794.8310546875,1424.94396972656,0,676,17576,144,70707272.0,33580068.0
110,0,24,12,1,0,0,0.0,159.884704589844,0.0,0,576,13824,144,0.0,25563.119140625
111,0,24,12,1,0,0,4739.03076171875,8100.533203125,11235.10546875,0,576,13824,144,22458412.0,65618640.0
112,1,25,12,0,0,0,0.0,0.0,5587.5029296875,0,625,15625,144,0.0,0.0
113,1,42,14,1,0,0,0.0,0.0,20505.9296875,0,1764,74088,196,0.0,0.0
114,1,18,12,1,0,0,562.657043457031,562.657043457031,0.0,0,324,5832,144,316582.9375,316582.9375
115,0,25,12,1,1,0,0.0,0.0,0.0,0,625,15625,144,0.0,0.0
116,1,21,12,1,0,0,6473.68310546875,3332.40893554688,9371.037109375,0,441,9261,144,41908572.0,11104949.0
117,0,20,12,1,0,0,7182.4921875,6004.72802734375,4779.72021484375,0,400,8000,144,51588196.0,36056760.0
118,1,20,12,1,0,0,0.0,0.0,0.0,0,400,8000,144,0.0,0.0
119,0,20,12,1,0,0,557.698791503906,1371.47302246094,20893.109375,0,400,8000,144,311027.9375,1880938.25
120,0,19,11,0,1,1,308.21923828125,308.21923828125,0.0,1,361,6859,121,94999.1015625,94999.1015625
121,1,23,12,1,1,0,0.0,0.0,5911.55078125,0,529,12167,144,0.0,0.0
122,0,26,12,1,1,0,0.0,0.0,6191.94287109375,0,676,17576,144,0.0,0.0
123,1,31,11,1,1,1,0.0,0.0,14509.9296875,0,961,29791,121,0.0,0.0
124,0,27,13,0,0,0,5214.30615234375,474.501800537109,4812.576171875,0,729,19683,169,27188988.0,225151.953125
125,1,41,4,1,1,1,0.0,0.0,7284.98583984375,0,1681,68921,16,0.0,0.0
126,0,27,12,0,0,0,6044.951171875,5035.4443359375,0.0,0,729,19683,144,36541436.0,25355700.0
127,0,26,13,0,0,0,6476.73291015625,5395.11865234375,9766.2001953125,0,676,17576,169,41948068.0,29107306.0
128,0,39,11,1,0,1,0.0,83.68963623046879,0.0,0,1521,59319,121,0.0,7003.955078125
129,1,30,11,1,1,1,0.0,0.0,590.781799316406,0,900,27000,121,0.0,0.0
130,0,28,12,1,1,0,31634.794921875,29009.107421875,10067.4345703125,0,784,21952,144,1000760256.0,841528320.0
131,1,21,12,0,0,0,0.0,0.0,8048.60302734375,0,441,9261,144,0.0,0.0
132,1,23,12,0,0,0,9385.740234375,1117.43896484375,559.443176269531,1,529,12167,144,88092120.0,1248669.875
133,1,27,12,1,1,0,3670.8720703125,334.049285888672,0.0,0,729,19683,144,13475302.0,111588.921875
134,0,24,12,0,0,0,0.0,0.0,11294.6298828125,0,576,13824,144,0.0,0.0
135,1,25,14,1,1,0,35040.0703125,11536.5703125,36646.94921875,0,625,15625,196,1227806464.0,133092456.0
136,0,21,12,0,0,0,7254.419921875,5440.81494140625,11544.0087890625,0,441,9261,144,52626608.0,29602468.0
137,1,21,12,0,0,0,8059.57958984375,7390.63427734375,3557.93432617188,0,441,9261,144,64956824.0,54621476.0
138,1,21,12,0,0,0,3670.8720703125,334.049407958984,12558.01953125,0,441,9261,144,13475302.0,111589.0078125
139,1,38,11,1,0,1,0.0,0.0,0.0,0,1444,54872,121,0.0,0.0
140,1,40,12,1,0,0,0.0,0.0,10804.3203125,0,1600,64000,144,0.0,0.0
141,1,41,9,1,1,1,6307.50390625,5783.9814453125,0.0,0,1681,68921,81,39784604.0,33454442.0
142,0,28,10,1,1,1,8293.3447265625,6449.47998046875,16988.1796875,0,784,21952,100,68779568.0,41595792.0
143,1,42,12,1,0,0,0.0,0.0,2456.15307617188,0,1764,74088,144,0.0,0.0
144,1,27,8,1,0,1,6150.48291015625,7218.27734375,7976.931640625,0,729,19683,64,37828440.0,52103528.0
145,1,23,12,1,1,0,15979.0126953125,15079.947265625,10283.48828125,0,529,12167,144,255328848.0,227404816.0
146,1,48,4,1,0,1,0.0,0.0,6551.591796875,0,2304,110592,16,0.0,0.0
147,1,29,10,0,0,1,0.0,8853.673828125,5112.01416015625,1,841,24389,100,0.0,78387544.0
148,0,27,7,1,1,1,0.0,0.0,0.0,0,729,19683,49,0.0,0.0
149,1,44,11,1,0,1,0.0,0.0,0.0,0,1936,85184,121,0.0,0.0
150,0,26,8,1,1,1,3854.58520507812,4084.25805664062,0.0,0,676,17576,64,14857827.0,16681164.0
151,1,37,11,1,1,1,0.0,0.0,9930.0458984375,0,1369,50653,121,0.0,0.0
152,1,31,9,1,0,1,10717.0302734375,5517.8408203125,9558.5009765625,0,961,29791,81,114854736.0,30446568.0
153,0,36,11,1,0,1,5519.66943359375,7311.5615234375,0.0,0,1296,46656,121,30466750.0,53458932.0
154,0,22,7,1,0,1,13503.76953125,13503.76953125,11607.0849609375,0,484,10648,49,182351792.0,182351792.0
155,0,50,10,0,0,1,0.0,0.0,0.0,1,2500,125000,100,0.0,0.0
156,1,29,11,1,1,1,0.0,0.0,9642.9990234375,0,841,24389,121,0.0,0.0
157,1,38,9,0,0,1,0.0,0.0,6408.9501953125,0,1444,54872,81,0.0,0.0
158,0,28,11,1,0,1,17491.44921875,13371.25,0.0,0,784,21952,121,305950784.0,178790320.0
159,0,36,11,0,0,1,5443.73388671875,3063.8779296875,1324.5419921875,1,1296,46656,121,29634238.0,9387348.0
160,0,22,11,1,1,1,0.0,0.0,1698.3039550781198,0,484,10648,121,0.0,0.0
161,1,33,11,1,0,1,0.0,7867.916015625,6281.43310546875,0,1089,35937,121,0.0,61904104.0
162,1,31,4,1,0,1,8517.5888671875,4023.2109375,7382.548828125,0,961,29791,16,72549320.0,16186226.0
163,1,37,9,1,0,1,0.0,0.0,1067.50598144531,0,1369,50653,81,0.0,0.0
164,0,29,11,1,1,1,0.0,0.0,10225.8798828125,0,841,24389,121,0.0,0.0
165,0,34,12,1,0,0,4906.619140625,4087.2138671875,5670.8193359375,0,1156,39304,144,24074912.0,16705317.0
166,0,45,9,1,0,1,0.0,0.0,4844.80322265625,0,2025,91125,81,0.0,0.0
167,0,31,11,1,0,1,19555.31640625,18291.412109375,0.0,0,961,29791,121,382410400.0,334575744.0
168,0,31,11,1,0,1,8419.75,7505.21337890625,308.335235595703,0,961,29791,121,70892192.0,56328228.0
169,1,19,9,0,0,1,3083.6689453125,3276.150390625,14271.2353515625,1,361,6859,81,9509014.0,10733161.0
170,0,33,12,1,0,0,0.0,0.0,5970.2568359375,0,1089,35937,144,0.0,0.0
171,1,17,10,1,0,1,1291.46801757812,5793.85205078125,5522.7880859375,0,289,4913,100,1667889.625,33568720.0
172,1,25,11,1,1,1,0.0,0.0,1574.42395019531,0,625,15625,121,0.0,0.0
173,0,22,11,1,0,1,1167.01538085938,875.2615356445309,9139.65234375,0,484,10648,121,1361924.875,766082.75
174,1,22,11,1,0,1,8176.39208984375,7497.75146484375,668.74658203125,0,484,10648,121,66853388.0,56216276.0
175,0,19,8,0,0,1,1087.80322265625,1087.80322265625,2987.10083007812,1,361,6859,64,1183315.875,1183315.875
176,1,22,11,1,0,1,12300.9228515625,12170.943359375,8408.392578125,0,484,10648,121,151312704.0,148131856.0
177,0,25,10,1,1,1,0.0,0.0,3701.81201171875,0,625,15625,100,0.0,0.0
178,0,25,10,1,1,1,13519.9697265625,9319.4443359375,0.0,0,625,15625,100,182789584.0,86852040.0
179,0,43,10,1,0,1,2502.86791992188,4128.44287109375,7565.27294921875,0,1849,79507,100,6264348.0,17044040.0
180,0,34,11,1,1,1,0.0,0.0,6040.3349609375,0,1156,39304,121,0.0,0.0
181,1,46,8,1,0,1,3165.65795898438,2594.72290039062,0.0,0,2116,97336,64,10021390.0,6732587.0
182,0,21,11,1,1,1,9659.4150390625,7244.56103515625,8976.826171875,0,441,9261,121,93304296.0,52483664.0
183,0,22,9,1,0,1,0.0,506.407592773438,604.19873046875,0,484,10648,81,0.0,256448.65625
184,0,34,10,1,1,1,0.0,0.0,0.0,0,1156,39304,100,0.0,0.0
185,1,29,10,1,0,1,0.0,4398.9501953125,0.0,0,841,24389,100,0.0,19350762.0
186,1,28,11,1,0,1,1929.0290527343798,6871.85595703125,0.0,0,784,21952,121,3721153.0,47222404.0
187,1,28,11,1,0,1,0.0,1284.07897949219,60307.9296875,0,784,21952,121,0.0,1648858.875
188,1,28,10,1,0,1,0.0,2836.50610351562,3196.57104492188,0,784,21952,100,0.0,8045767.0
189,0,45,11,1,0,1,0.0,0.0,11796.4697265625,0,2025,91125,121,0.0,0.0
190,0,27,11,1,0,1,0.0,0.0,11197.33984375,0,729,19683,121,0.0,0.0
191,1,27,11,1,0,1,3311.802734375,2483.85205078125,0.0,0,729,19683,121,10968037.0,6169521.0
192,0,26,12,1,0,0,9247.1015625,8479.5927734375,10820.552734375,0,676,17576,144,85508888.0,71903496.0
193,1,27,10,1,0,1,3504.16821289062,3213.322265625,2094.11889648438,0,729,19683,100,12279195.0,10325440.0
194,1,29,4,1,0,1,0.0,0.0,762.9146118164059,0,841,24389,16,0.0,0.0
195,1,25,11,1,0,1,0.0,0.0,9897.048828125,0,625,15625,121,0.0,0.0
196,0,18,7,1,0,1,0.0,0.0,4132.5771484375,0,324,5832,49,0.0,0.0
197,1,23,12,1,0,0,9342.1875,7782.0419921875,14416.8359375,0,529,12167,144,87276464.0,60560176.0
198,1,23,12,1,0,0,5506.30810546875,501.074096679688,671.331787109375,0,529,12167,144,30319428.0,251075.25
199,0,34,12,1,0,0,0.0,0.0,2113.72192382812,0,1156,39304,144,0.0,0.0
200,1,24,11,1,0,1,9344.451171875,9180.919921875,0.0,0,576,13824,121,87318768.0,84289288.0
201,0,24,11,1,0,1,0.0,1327.99304199219,9495.90234375,0,576,13824,121,0.0,1763565.5
202,0,30,12,1,0,0,0.0,0.0,13613.349609375,0,900,27000,144,0.0,0.0
203,0,26,8,1,0,1,1126.2900390625,5562.59814453125,3523.57788085938,0,676,17576,64,1268529.25,30942498.0
204,1,21,12,1,0,0,473.114196777344,807.9511108398441,4350.9072265625,0,441,9261,144,223837.046875,652785.0
205,0,23,11,1,0,1,0.0,0.0,4350.9072265625,0,529,12167,121,0.0,0.0
206,0,23,11,1,0,1,7617.36181640625,5716.4072265625,10274.83984375,0,529,12167,121,58024200.0,32677312.0
207,1,25,9,1,0,1,1419.34362792969,1536.5029296875,1709.34240722656,0,625,15625,81,2014536.375,2360841.25
208,1,24,10,1,0,1,4250.40185546875,2421.94702148438,1660.5080566406198,0,576,13824,100,18065916.0,5865827.5
209,1,31,11,1,1,1,0.0,0.0,8087.48681640625,0,961,29791,121,0.0,0.0
210,1,18,11,1,0,1,0.0,0.0,4814.626953125,0,324,5832,121,0.0,0.0
211,0,18,11,1,0,1,0.0,0.0,11303.1396484375,0,324,5832,121,0.0,0.0
212,0,18,11,1,0,1,788.523315429688,2041.3630371093798,796.5590209960941,0,324,5832,121,621769.0,4167163.0
213,0,18,11,1,0,1,8784.2373046875,8784.2373046875,1824.37658691406,0,324,5832,121,77162824.0,77162824.0
214,0,17,10,1,0,1,0.0,0.0,2657.705078125,0,289,4913,100,0.0,0.0
215,0,25,11,1,1,1,0.0,0.0,44.7554588317871,0,625,15625,121,0.0,0.0
216,0,19,11,1,0,1,3504.01391601562,3285.67993164062,11195.9296875,0,361,6859,121,12278114.0,10795693.0
217,0,19,11,1,0,1,6337.4921875,4503.06396484375,0.0,0,361,6859,121,40163808.0,20277586.0
218,0,19,11,1,0,1,1868.02136230469,1868.02136230469,0.0,0,361,6859,121,3489503.75,3489503.75
219,0,19,11,1,0,1,5217.3173828125,5160.2587890625,0.0,0,361,6859,121,27220400.0,26628270.0
220,1,19,11,1,0,1,2305.02587890625,2615.27587890625,4146.60302734375,0,361,6859,121,5313144.5,6839668.0
221,1,19,11,1,0,1,9856.537109375,10224.375,11293.8095703125,0,361,6859,121,97151320.0,104537848.0
222,0,19,11,1,0,1,946.2277221679692,1615.90100097656,8823.0595703125,0,361,6859,121,895346.875,2611136.0
223,0,19,11,1,0,1,393.859802246094,393.859802246094,2481.51831054688,0,361,6859,121,155125.546875,155125.546875
224,1,21,11,1,0,1,2956.96557617188,2217.72436523438,4082.36987304688,0,441,9261,121,8743645.0,4918301.5
225,0,20,11,1,0,1,7964.08642578125,8012.08544921875,18155.83203125,0,400,8000,121,63426672.0,64193512.0
226,0,20,11,1,0,1,2569.724609375,2531.31103515625,0.0,0,400,8000,121,6603484.5,6407535.5
227,0,20,11,1,0,1,7967.20947265625,7967.20947265625,0.0,0,400,8000,121,63476428.0,63476428.0
228,0,20,11,1,0,1,1650.4609375,1650.4609375,278.87506103515597,0,400,8000,121,2724021.25,2724021.25
229,0,20,11,1,0,1,1168.05676269531,1633.2023925781198,1310.7265625,0,400,8000,121,1364356.625,2667350.0
230,1,20,11,1,0,1,3637.498046875,1220.83605957031,1085.43994140625,0,400,8000,121,13231392.0,1490440.625
231,0,24,9,1,0,1,2621.84252929688,4118.6806640625,597.419982910156,0,576,13824,81,6874058.0,16963530.0
232,0,30,9,0,0,1,3426.29956054688,3141.91674804688,1320.92248535156,0,900,27000,81,11739529.0,9871641.0
233,0,31,10,1,1,1,0.0,0.0,0.0,0,961,29791,100,0.0,0.0
234,0,18,10,1,0,1,678.130187988281,2456.994140625,13674.74609375,0,324,5832,100,459860.5625,6036820.0
235,0,18,10,1,0,1,0.0,273.552490234375,5514.365234375,0,324,5832,100,0.0,74830.96875
236,1,18,10,1,0,1,2143.41088867188,1784.27404785156,11141.3896484375,0,324,5832,100,4594210.0,3183634.0
237,0,28,11,0,1,1,3472.94799804688,0.0,6771.6220703125,1,784,21952,121,12061368.0,0.0
238,1,17,9,1,0,1,0.0,0.0,0.0,0,289,4913,81,0.0,0.0
239,1,17,9,1,0,1,375.1047058105471,375.1047058105471,3621.70703125,0,289,4913,81,140703.546875,140703.546875
240,1,17,9,1,0,1,1716.5090332031198,1253.43896484375,5445.2001953125,0,289,4913,81,2946403.25,1571109.25
241,0,25,10,1,1,1,0.0,0.0,0.0,0,625,15625,100,0.0,0.0
242,0,44,11,1,0,1,0.0,0.0,0.0,0,1936,85184,121,0.0,0.0
243,0,22,10,1,0,1,0.0,2174.955078125,5344.02099609375,0,484,10648,100,0.0,4730429.5
244,1,19,10,1,0,1,2959.07666015625,3213.11279296875,2975.03149414062,0,361,6859,100,8756135.0,10324094.0
245,1,19,10,1,0,1,4121.94921875,6056.75390625,0.0,0,361,6859,100,16990466.0,36684268.0
246,0,21,10,1,0,1,6661.06298828125,1162.36206054688,39483.53125,0,441,9261,100,44369760.0,1351085.5
247,0,29,12,1,0,0,22859.439453125,2080.208984375,16969.94921875,0,841,24389,144,522553984.0,4327269.5
248,1,29,12,1,0,0,10881.9404296875,1817.28405761719,0.0,0,841,24389,144,118416624.0,3302521.25
249,0,20,10,1,0,1,825.2301635742191,825.2301635742191,0.0,0,400,8000,100,681004.8125,681004.8125
250,1,20,10,1,0,1,11073.0888671875,11073.0888671875,0.0,0,400,8000,100,122613296.0,122613296.0
251,0,20,10,1,0,1,3114.81713867188,2856.28735351562,18347.255859375,0,400,8000,100,9702086.0,8158377.5
252,0,20,10,1,0,1,3666.63623046875,2749.97705078125,6867.74072265625,0,400,8000,100,13444221.0,7562374.0
253,0,20,10,1,0,1,0.0,0.0,8598.5224609375,0,400,8000,100,0.0,0.0
254,0,18,9,1,0,1,0.0,0.0,0.0,0,324,5832,81,0.0,0.0
255,0,18,9,1,0,1,2138.09399414062,2138.09399414062,5767.70458984375,0,324,5832,81,4571446.0,4571446.0
256,1,17,8,1,0,1,0.0,0.0,0.0,0,289,4913,64,0.0,0.0
257,1,17,8,1,0,1,0.0,0.0,0.0,0,289,4913,64,0.0,0.0
258,0,26,10,1,1,1,6140.3671875,558.773376464844,0.0,0,676,17576,100,37704108.0,312227.6875
259,1,26,10,1,1,1,2027.9990234375,0.0,0.0,0,676,17576,100,4112780.0,0.0
260,1,22,9,1,0,1,2192.876953125,3836.98608398438,3462.56396484375,0,484,10648,81,4808709.5,14722462.0
